"Tanggal","Origin (UTC)","Lintang","Bujur","Magnitudo","Depth","Ket","Terasa","Dampak","Sumber","Petugas","Created","Updated","Actions"
"08-09-2021","11:25:10.1","-2.98","140.45","2.6","10","44 km Tenggara KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"08-09-2021","13:21:48.2","-4.01","136.31","2.8","10","17 km BaratLaut DEIYAI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"08-09-2021","19:21:44.1","-3.68","140.28","3.9","10","65 km BaratDaya KEEROM-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"08-09-2021","20:59:19.1","-2.25","140.92","2.7","10","49 km TimurLaut KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"09-09-2021","02:12:32.3","-2.29","140.37","3.0","10","33 km BaratLaut KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"09-09-2021","02:16:32.5","-3.87","134.96","5.5","10","97 km BaratDaya NABIRE-PAPUA","dirasakan","Dirasakan III MMI di Nabire","angkasa","berlian","","2021-09-09 02:26:38","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"09-09-2021","04:01:54.6","-2.78","140.77","2.2","10","30 km Tenggara KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"09-09-2021","11:59:13.0","-1.50","134.27","3.5","26","12 km Tenggara RANSIKI-PAPUABRT","dirasakan","dirasakan di Distrik Oransbari Kabupaten Manokwari[...]","angkasa","purnama","","2021-09-10 00:43:21","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"09-09-2021","12:52:02.4","-1.50","134.19","3.3","33","4 km Tenggara RANSIKI-PAPUABRT","tidak","","angkasa","purnama","","2021-09-09 21:55:13","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"09-09-2021","15:22:58.7","-3.95","134.99","4.4","10","98 km BaratDaya NABIRE-PAPUA","tidak","","pgr v","purnama","2021-09-09 21:54:47","2021-09-09 21:55:24","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"09-09-2021","16:10:46.6","-2.64","140.31","2.6","10","12 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","pgr v","purnama","2021-09-09 21:54:49","2021-09-09 21:55:34","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"10-09-2021","12:27:47.2","-2.64","140.57","2.0","10","9 km BaratDaya KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"10-09-2021","12:59:29.4","-3.85","135.00","3.9","10","92 km BaratDaya NABIRE-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"10-09-2021","13:27:42.5","-2.25","137.91","3.6","17","15 km BaratLaut KASONAWEJA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"10-09-2021","13:47:49.6","-1.70","135.00","3.5","14","86 km Tenggara Pulau Numfor - PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"10-09-2021","16:46:53.1","-2.30","140.32","4.3","10","33 km BaratLaut KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"10-09-2021","17:36:08.7","-2.28","140.34","3.9","10","34 km BaratLaut KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"10-09-2021","20:09:03.8","-3.78","155.96","5.1","10","1686 km Tenggara KEEROM-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"11-09-2021","10:14:17.8","-2.25","139.24","3.6","86","70 km Tenggara SARMI-PAPUA","tidak","","angkasa","purnama","","2021-09-11 10:21:45","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"11-09-2021","16:34:07.5","-2.29","138.91","3.4","55","52 km Tenggara SARMI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"11-09-2021","22:48:04.3","-2.86","139.71","2.8","10","83 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"12-09-2021","10:44:15","-2.73","139.17","4.7","10","102 km Tenggara MAMBERAMOTENGAH-PAPUA","tidak","","pgr v","purnama","2021-09-12 13:06:39","2021-09-12 13:06:39","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"12-09-2021","01:46:41.4","-2.36","140.22","2.9","9","32 km BaratLaut KAB-JAYAPURA-PAPUA","tidak","","pgr v","purnama","2021-09-12 13:09:02","2021-09-12 13:09:37","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"12-09-2021","05:48:27.0","-0.60","131.44","3.1","10","35 km TimurLaut KOTA-SORONG-PAPUABRT","tidak","","pgr v","purnama","2021-09-12 13:09:04","2021-09-12 13:09:28","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"12-09-2021","14:20:45.3","-3.27","141.33","4.0","28","64 km TimurLaut KEEROM-PAPUA","tidak","","angkasa","purnama","","2021-09-12 22:21:35","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"12-09-2021","17:31:53","-4.05","134.89","3.4","96","113 km BaratDaya NABIRE-PAPUA","tidak","","pgr v","purnama","2021-09-12 22:21:23","2021-09-12 22:21:23","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"13-09-2021","10:53:35.0","-3.05","133.58","3.2","10","48 km BaratLaut KAIMANA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"13-09-2021","14:33:27.8","-3.35","139.81","3.4","7","63 km TimurLaut YALIMO-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"13-09-2021","14:33:28.0","-3.34","139.83","3.4","10","65 km TimurLaut YALIMO-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"13-09-2021","14:37:53.7","-3.52","139.45","3.3","10","29 km TimurLaut YALIMO-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"13-09-2021","23:37:51.1","-3.47","140.45","2.8","10","37 km BaratDaya KEEROM-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"14-09-2021","00:50:26.8","-3.90","131.98","3.2","31","146 km BaratDaya FAKFAK-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"14-09-2021","02:07:12.9","-3.52","140.80","3.0","10","20 km Tenggara KEEROM-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"14-09-2021","03:23:45.7","-2.87","140.59","2.1","10","34 km BaratDaya KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"14-09-2021","04:51:50.3","-3.09","140.26","2.6","10","59 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"14-09-2021","05:53:04.9","-2.28","140.09","2.2","10","48 km BaratLaut KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"14-09-2021","09:25:38.5","-2.70","140.82","3.4","10","28 km Tenggara KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"14-09-2021","09:33:28.3","-3.82","135.02","3.7","10","88 km BaratDaya NABIRE-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"14-09-2021","10:44:00.3","-2.49","141.65","3.4","10","116 km TimurLaut KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"14-09-2021","11:26:53.6","-1.72","138.20","3.6","10","63 km BaratLaut SARMI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"14-09-2021","13:52:11.6","-2.12","139.27","2.9","65","65 km Tenggara SARMI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"15-09-2021","18:25:16.3","-4.80","138.69","3.3","10","43 km TimurLaut ASMAT-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"16-09-2021","00:49:14.9","-3.28","140.08","2.6","10","76 km BaratLaut KEEROM-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"16-09-2021","02:39:09.2","-1.74","139.62","2.9","10","97 km TimurLaut SARMI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"16-09-2021","23:00:57.2","-2.80","134.47","1.4","10","17 km TimurLaut TELUKWONDAMA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"16-09-2021","23:00:57.2","-2.80","134.47","1.4","10","17 km TimurLaut TELUKWONDAMA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"17-09-2021","03:26:15.0","-4.53","138.77","4.0","10","52 km BaratDaya WAMENA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"17-09-2021","17:25:51.1","-1.76","133.62","3.0","10","40 km TimurLaut TELUKBINTUNI-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"17-09-2021","19:25:55.4","-2.02","136.71","4.4","28","67 km Tenggara KEP-YAPEN-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"17-09-2021","22:42:42.8","-2.89","140.30","2.5","7","36 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","purnama","","2021-09-18 10:58:50","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"17-09-2021","23:03:17.2","-2.78","140.82","3.3","18","33 km Tenggara KOTA-JAYAPURA-PAPUA","tidak","","angkasa","purnama","","2021-09-18 10:58:42","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"18-09-2021","20:24:22.6","-1.49","137.18","4.4","10","116 km TimurLaut KEP-YAPEN-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"18-09-2021","22:22:42.2","-1.84","138.35","4.3","10","45 km BaratLaut SARMI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"19-09-2021","01:18:27.8","-3.48","140.29","2.5","9","54 km BaratDaya KEEROM-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"19-09-2021","06:07:19.8","-2.69","140.76","2.3","10","22 km Tenggara KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"19-09-2021","08:37:05.2","-3.21","139.73","3.5","83","71 km TimurLaut YALIMO-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"19-09-2021","16:35:14.3","-2.08","140.53","2.8","10","55 km BaratLaut KOTA-JAYAPURA-PAPUA","tidak","","angkasa","purnama","","2021-09-19 22:41:24","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"19-09-2021","17:59:48.3","-1.47","136.98","2.9","23","95 km TimurLaut KEP-YAPEN-PAPUA","tidak","","angkasa","purnama","2021-09-19 18:20:06","2021-09-19 22:41:15","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"20-09-2021","19:44:10.4","-2.89","139.90","2.6","47","65 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"21-09-2021","15:13:17.0","-2.02","140.22","2.6","10","66 km BaratLaut KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"21-09-2021","10:33:23.3","-2.31","140.29","4.9","10","33 km BaratLaut KAB-JAYAPURA-PAPUA","tidak","","BMKG-NBPI","","2021-09-21 11:01:40","2021-09-21 11:01:40","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"22-09-2021","00:11:55.3","-2.72","139.65","4.1","69","85 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"23-09-2021","07:07:18.0","-5.47","142.72","5.1","10","264 km TimurLaut BOVENDIGOEL-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"24-09-2021","02:10:22.8","-2.68","140.84","2.7","11","28 km Tenggara KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"24-09-2021","02:23:28.3","-2.65","139.52","3.8","10","98 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"24-09-2021","02:48:06.6","-2.42","140.26","3.0","10","24 km BaratLaut KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"24-09-2021","09:23:50.6","-1.85","139.14","3.5","13","43 km TimurLaut SARMI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"24-09-2021","13:27:33.1","-3.01","139.66","2.8","105","89 km TimurLaut YALIMO-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"24-09-2021","13:55:46.6","-0.55","131.77","2.3","10","64 km TimurLaut KOTA-SORONG-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"24-09-2021","14:39:54.5","-2.73","140.50","2.1","6","20 km Tenggara KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"24-09-2021","23:31:39.4","-3.85","140.41","4.1","10","68 km BaratDaya KEEROM-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"25-09-2021","08:57:18.2","-2.61","132.09","2.9","10","94 km BaratDaya SORONGSELATAN-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"25-09-2021","13:55:45.7","-2.90","140.21","1.9","10","41 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"25-09-2021","13:57:08.4","-2.65","140.34","1.9","10","10 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"26-09-2021","05:08:35.1","-0.98","136.32","3.0","10","35 km TimurLaut BIAK-KOTA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"26-09-2021","05:18:22.7","-0.56","132.09","4.0","10","42 km BaratLaut TAMBRAUW-PAPUABRT","dirasakan","Dirasakan di Sausapor II-III MMI","angkasa","purnama","","2021-10-03 05:52:23","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"26-09-2021","11:13:52.3","-2.53","140.72","1.9","10","13 km TimurLaut KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"26-09-2021","12:11:43.2","-2.42","140.53","1.9","11","18 km BaratLaut KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"26-09-2021","14:37:32.1","-3.45","139.88","2.7","10","61 km TimurLaut YALIMO-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"26-09-2021","15:17:49.7","-3.40","140.08","2.8","10","76 km BaratDaya KEEROM-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"26-09-2021","17:01:33.8","-2.45","140.26","3.9","10","22 km BaratLaut KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"26-09-2021","19:43:34.5","-2.93","139.82","3.3","10","75 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"27-09-2021","00:30:43.1","-0.84","138.10","3.8","10","134 km BaratLaut SARMI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"27-09-2021","02:15:40.9","-2.14","139.23","3.6","10","62 km Tenggara SARMI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"27-09-2021","05:45:25.3","-2.90","130.09","3.5","10","228 km TimurLaut AMBON-MALUKU","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"27-09-2021","11:26:07.4","-2.63","139.27","2.7","10","104 km Tenggara SARMI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"27-09-2021","11:57:59.9","-2.35","139.21","3.1","10","75 km Tenggara SARMI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"27-09-2021","14:07:51.3","-2.99","140.14","2.6","10","54 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"27-09-2021","15:53:54.0","-2.66","139.23","3.3","10","104 km Tenggara SARMI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"27-09-2021","21:08:00.6","-0.30","132.75","2.8","10","67 km TimurLaut TAMBRAUW-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"27-09-2021","21:15:49.5","-2.16","138.83","3.1","10","35 km Tenggara SARMI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-09-2021","02:49:30.7","-1.75","138.17","4.0","10","63 km TimurLaut KASONAWEJA-PAPUA","tidak","","angkasa","purnama","","2021-10-03 05:50:42","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-09-2021","03:57:41.8","-2.35","140.12","3.2","8","41 km BaratLaut KAB-JAYAPURA-PAPUA","tidak","","angkasa","purnama","","2021-09-28 04:14:10","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-09-2021","13:21:19.1","-3.23","141.22","3.2","10","52 km TimurLaut KEEROM-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"29-09-2021","10:42:25.3","-0.53","132.37","2.4","10","28 km BaratLaut TAMBRAUW-PAPUABRT","tidak","","angkasa","purnama","","2021-09-29 11:01:48","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"29-09-2021","15:34:29.0","-3.60","141.34","3.4","27","70 km Tenggara KEEROM-PAPUA","tidak","","angkasa","purnama","","2021-09-29 15:48:21","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"29-09-2021","15:55:53.2","-3.55","140.42","3.0","40","44 km BaratDaya KEEROM-PAPUA","tidak","","angkasa","purnama","","2021-09-29 16:12:13","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"29-09-2021","19:41:04.3","-2.34","140.51","3.9","10","27 km BaratLaut KOTA-JAYAPURA-PAPUA","dirasakan","Di Kota Jayapura II MMI","angkasa","purnama","","2021-09-29 20:30:28","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"30-09-2021","00:03:54.4","-2.58","139.50","2.8","38","100 km BaratLaut KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"30-09-2021","00:07:11.6","-2.17","139.31","3.0","58","71 km Tenggara SARMI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"30-09-2021","05:37:43.7","-2.79","140.28","2.4","10","27 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"30-09-2021","05:54:25.2","-2.22","140.58","2.4","10","39 km BaratLaut KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"01-10-2021","01:54:13.5","-2.21","139.75","3.4","10","84 km BaratLaut KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"01-10-2021","04:16:55.6","-1.85","136.13","4.0","10","12 km BaratDaya KEP-YAPEN-PAPUA","dirasakan","","angkasa","berlian","","2021-10-07 23:03:11","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"01-10-2021","11:04:35.7","-4.38","139.48","3.4","10","14 km BaratLaut YAHUKIMO-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"01-10-2021","13:06:01.4","-2.21","139.91","2.7","10","69 km BaratLaut KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"01-10-2021","14:00:44.0","-2.56","133.99","2.7","10","49 km BaratLaut TELUKWONDAMA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"02-10-2021","00:56:29.9","-2.67","138.92","3.9","10","74 km Tenggara MAMBERAMOTENGAH-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"02-10-2021","01:08:25.0","-1.80","140.49","3.7","10","86 km BaratLaut KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"02-10-2021","18:50:22.2","-2.74","140.53","1.9","10","21 km BaratDaya KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"02-10-2021","19:45:54.0","-2.51","138.18","3.3","10","22 km BaratDaya MAMBERAMOTENGAH-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"03-10-2021","01:38:45.5","-2.48","136.53","3.9","38","43 km BaratLaut WAROPEN-PAPUA","tidak","","angkasa","purnama","","2021-10-03 01:47:56","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"03-10-2021","01:56:28.4","-2.20","140.48","3.2","10","43 km BaratLaut KOTA-JAYAPURA-PAPUA","tidak","","angkasa","purnama","","2021-10-04 12:38:02","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"03-10-2021","02:00:59.3","-2.13","140.49","3.2","10","50 km BaratLaut KOTA-JAYAPURA-PAPUA","tidak","","angkasa","purnama","","2021-10-04 12:38:09","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"03-10-2021","02:38:14.0","-2.81","140.53","1.9","10","29 km BaratDaya KOTA-JAYAPURA-PAPUA","tidak","","angkasa","purnama","","2021-10-04 12:38:15","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"03-10-2021","02:53:51.0","-2.78","140.55","1.9","10","25 km BaratDaya KOTA-JAYAPURA-PAPUA","tidak","","angkasa","purnama","","2021-10-04 12:38:27","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"03-10-2021","05:51:13.7","-2.74","139.38","4.2","23","109 km TimurLaut KOBAKMA-PAPUA","tidak","","angkasa","purnama","","2021-10-04 12:38:44","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"03-10-2021","13:33:56.7","-2.07","138.68","3.6","10","25 km BaratDaya SARMI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"04-10-2021","00:51:22.4","-1.98","138.50","4.3","52","31 km BaratDaya SARMI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"04-10-2021","12:23:36.7","-2.77","139.17","3.3","8","100 km TimurLaut KOBAKMA-PAPUA","tidak","","angkasa","purnama","","2021-10-04 12:39:05","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"04-10-2021","15:28:08.4","-1.88","139.09","3.5","18","38 km Tenggara SARMI-PAPUA","tidak","","angkasa","purnama","","2021-10-04 16:00:35","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"04-10-2021","20:40:07.4","-5.78","130.60","4.6","164","257 km BaratLaut SAUMLAKI-MALUKU","tidak","","angkasa","purnama","","2021-10-04 20:46:23","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"05-10-2021","02:44:33.1","-3.19","138.66","3.0","10","38 km TimurLaut TOLIKARA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"05-10-2021","03:28:19.2","-2.37","140.48","2.6","10","25 km TimurLaut KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"05-10-2021","05:00:23.2","-2.66","140.51","2.7","10","15 km Tenggara KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
